sub_category,title,text,table_markdown,images
공통,소모품 부품 구매는 어떻게 하나요?,부품을 구매하려 하나요? 필터 호스 소모품 등 구매가 가능하며 판매 품목은 제품마다 상이합니다. [부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요. 서비스센터 홈페이지에서 구매하시려는 경우 제품의 모델명 또는 카테고리 선택 후 부품 명칭을 검색하시면 더욱 빠르고 쉽게 구매하실 수 있습니다. 고객상담센터에서 구매하시려는 경우 제품의 모델명 또는 부품 명칭을 말씀해주시면 더욱 빠르고 쉽게 구매하실 수 있습니다. 일부 부품은 안전상의 이유로 판매가 불가할 수 있으며 전문가의 점검 및 서비스가 필요할 수 있습니다.,,없음
공통,품질보증기간 부품보유기간이 궁금해요,제품의 사용설명서 간단설명서 뒷 부분에서 제품 보증서에서 품질보증기간 부품보증기간을 확인해 주세요. 상업용 제품아닌 일반 제품을 상업용으로 사용하는 경우 품질보증기간이 단축됩니다. 품질보증기간내라도 안전점검을 요청하는경우 전문가의 점검 비용이 발생됩니다. 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,[1 품질보증기간 부품보유기간이 궁금해요] https://static.service.skmagic.com/editor/faq/ckimg/079ca8eb2a424a4e9372d6c16f56336b.png
공기청정기,IoT 연결이 안돼요/연결 가능한 조건이 있나요,원활한 IoT 사용을 위해 다음 내용을 확인해 주세요. [SK인텔릭스서비스] 어플(APP)을 설치한 뒤 해당 어플에서 IoT를 사용하실 수 있습니다. 구독이용자의 경우 설치한 다음날부터 IoT연결이 가능하며 사용자로 저장된 연락처의 휴대폰으로 연결이 가능합니다. 단 일반제품은 당일 및 다른 연락처로 연결 가능합니다. 원활한 IoT 사용을 위해 가전제품의 상태를 확인해 주세 요. 가전제품의 와이파이 램프가 켜져있는지 확인해 주세요. 램프가 꺼져 있다면 가전의 와이파이 버튼을 5초 이상 길게 눌러 램프에 불이 들어오는지 확인해 주세요. 램프가 켜져 있다면 가전의 와이파이 램프 OFF방법으로 램프를 끈 후 다시 와이파이 버튼을 5초 이상 눌러 점등되는지 확인해 주세요. 연결할때에는 가전제품과 와이파이와 스마트폰이 10m 이내여야 연결 가능합니다. 원활한 IoT 사용을 위해 와이파이 환경을 확인해 주세요. 연결하려는 장소에 반드시 비밀번호가 설정된 2.4G 와이파이가 있어야합니다. 5G 환경에서는 연결 상태가 불안정 하여 사용이 불가합니다. 연결하려는 와이파이의 신호(강도)가 안정적인지 확인해 주세요. 인터넷 공유기이더라도 UPD 검색 기능을 막는 경우 가전 등록이 불가능합니다. 인터넷 공유기 설정에서 공유기에 연결되는 와이파이 지원기기의 IP를 지정하여 할당할 경우 가전등록이 불가능합니다. 네트워크 이름(SSID)을 숨길 경우 와이파이 연결이 안될 수 있습니다. IoT 연결 오류시 다음 내용을 확인해 주세요. 다른 스마트폰으로 확인해 주세요. 일부 스마트폰은 해당 기능을 지원하지 않을 수 있습니다. 제품별 IOT 사용 방법이 궁금한 경우 확인해 주세요. 온라인 서비스센터 홈페이지 쉬운해결 제품 사용설명서에서 제품을 선택하고 모델명을 조회하시어 IOT 사용가이드(설명서)를 참고해 주세요.,,없음
공기청정기,필터교체 램프에 불이 들어와요(필터리셋방법),[필터교체] 램프가 점등되는것은 필터 교체 주기를 알려주는 알림 기능입니다. 다음 내용을 확인해 주세요 필터교체 램프가 점등되는 이유를 확인해 주세요. 1일 12시간 사용 기준 12개월이 경과되면 필터교체주기를 알려주는 [필터교체] 램프가 점등됩니다. 1일 작동시간에 따라 [필터교체] 램프 점등 시기는 달라질 수 있습니다. 필터교체 후 반드시 필터교체 및 필터교체주기 초기화(리셋)작업을 진행해 주세요. 적용모델 : ACL20C1 ACL25C1 ACL20U1 ①전원을 켜주세요 ②[모드] 버튼을 5초 이상 눌러주세요. ③알림음과 동시에 [필터교체 알림] 램프가 소등되었는지 확인해 주세요. 필터 교체 알림은 All-in-One Care 필터에만 적용되는 기능으로 향균 프리필터는 별도의 필터 교체 알림이 없습니다. 적용모델 : ACL120Z ACL170Z ACL200Z ACL210Z ACL211Z ACL150B ACL130Z(2019년 4월 이전 생산 제품만 해당) ①전원을 켜주세요 ②[풍량]과 [모드] 버튼을 동시에 3초 이상 눌러주세요. ③[필터교체] 램프가 소등되었는지 확인해주세요 적용모델 : ACL131T ACL131T0 ①전원을 켜주세요 ②[모드] 버튼을 3초 이상 눌러주세요. ③알림음과 동시에 [필터교체 알림] 램프가 소등되었는지 확인해 주세요. 적용모델 : ACL130Z ACL131Z ①전원을 켜주세요 ②[풍량]+[모드]버튼을 5초이상 눌러주세요. ③알림음과 동시에 [필터교체 알림]램프가 소등되었는지 확인해주세요.,,[1 필터교체 램프에 불이 들어와요(필터리셋방법)] https://static.service.skmagic.com/editor/faq/ckimg/2e6493713e1f41a0872b9125bca3de7e.png | [2 필터교체 램프에 불이 들어와요(필터리셋방법)] https://static.service.skmagic.com/editor/faq/ckimg/41b344669f934d38813072eedfbdc111.png | [3 필터교체 램프에 불이 들어와요(필터리셋방법)] https://static.service.skmagic.com/editor/faq/ckimg/66b6b59d688a4c24a20207795cfd09cb.png
공기청정기,공기청정기 필터는 어떻게 구성되어있나요,공기청정기는 모델에 따라 3단계 또는 4단계의 필터로 구성으로 되어있습니다. 다음 내용을 체크해 주세요 극세사 프리필터 가장 앞쪽에 위치하고 있는 필터로 큰먼지 머리카락등을 제거합니다. 청소주기 : 약 2주~4주 주기로 1회 청소 (먼지 오염도에 따라 청소주기는 달라질 수 있습니다) 청소방법 : 청소기로 먼지를 제거하거나 물세척 후 완전히 건조하여 사용해주시면 됩니다. 미드/더스트필터 굵은 먼지 및 중간크기의 먼지를 걸러줍니다. 권장 교체주기 : 4개월 청소방법 : 필터에 붙어있는 큰먼지를 털어서 제거하는정도의 청소는 가능하나 교체용 필터로 물청소는 절대 불가합니다. 탈취필터 활성탄으로 냄새분자를 흡착시켜 새집증후군 및 유해가스를 제거합니다. 권장 교체주기 : 12개월 물청소 절대 불가합니다. 설치 환경의 오염도에 따라 권장 교체주기가 되지 않았더라도 필터 오염이 심하면 교체하여 사용해주세요. 초미세먼지 집진필터 공기 중의 미세먼지 및 초미세먼지를 제거합니다. 권장 교체주기 : 12개월 물청소 절대 불가합니다. 설치 환경의 오염도에 따라 권장 교체주기가 되지 않았더라도 필터 오염이 심하면 교체하여 사용해주세요. All-in-One Care 필터 탈취필터와 초미세먼지 집진필터가 일체형으로 구성되어있으며 향균 기능이 추가되어 필터 내 곰팡이 등의 세균증식을 억제합니다. 권장 교체주기 : 12개월 물청소 절대 불가합니다. 설치 환경의 오염도에 따라 권장 교체주기가 되지 않았더라도 필터 오염이 심하면 교체하여 사용해주세요. 적용모델 : ACL20C1 ACL25C1 ACL20U1 가습필터 가습기능 사용시 꼭 장착해야하는 필터입니다. 청소주기 : 1주에 1~2회 권장 교체주기 : 4개월 청소방법 : 물에 중성세제를 희석하여 30분정도 가습필터를 담근 후 흐르는 물에 여러번 헹궈주세요. 그늘에 건조하여 사용해주세요. 필터는 소모품이므로 보증기간 중이라도 오염이 심하거나 냄새가 날 경우에는 새로 구입하여 교체해주셔야합니다. 서비스 홈페이지 또는 고객상담센터(☎1600-1661)로 연락주시면 구매 가능합니다. 3단계 필터구성 극세사프리필터 - 탈취필터 - 초미세먼지 집진필터 4단계 필터구성 극세사프리필터 - 미드/더스트필터 - 탈취필터 - 초미세먼지 집진필터 - (가습필터),,[1 공기청정기 필터는 어떻게 구성되어있나요] https://static.service.skmagic.com/editor/faq/ckimg/e1cc7973d60b4900858959d0a6a6cab8.png | [2 공기청정기 필터는 어떻게 구성되어있나요] https://static.service.skmagic.com/editor/faq/ckimg/7a34ea306d41445ebc81e8116623be2c.png
공기청정기,IOT 연결이 가능한 공기청정기 모델은 무엇인가요?,IOT 기능이란? 제품을 휴대폰에 무선으로 연결하여 제품의 상태 확인 및 일부 작동을 제어 할 수 있는 기능입니다. IOT 사용이 가능한 제품을 확인해 주세요. 올클린 공기청정기 : ACL20C1 ACL25C1 ACL20U1 ACL15C1 20년형 AI 공기청정기 : ACL201 ACL160 ACL122 슈퍼 공기청정기 : ACLV100 ACLV200 ACLV20 ACLV09 ACLV12 ACLV15 ACLV16 ACLV32 ACLV35 ACL300 모션 공기청정기 : ACL140 ACL141 U필터 공기청정기 : ACL120U ACL50U 미니언즈 공기청정기 : ACL121,,없음
공기청정기,공기청정기 팬 작동 소음이 커요,[강]풍량으로 작동되고있는지 확인해 주세요. 풍량이 강할수록 팬의 회전속도가 빨라져 모터 소음이 커지게 됩니다. 풍량을 [약]으로 설정하여 팬 소음이 작아진다면 정상입니다. 자동 또는 집중모드 설정을 확인해 주세요. 자동 또는 집중모드는 오염도에 따라 풍량을 자동으로 조절하여 작동되므로 오염상태가 나쁠수록 풍량이 강해지고 그로 인해 소음이 커지게 됩니다. 저절로 커지는 소음이 신경쓰이신다면 자동 또는 집중모드가 아닌 풍량을 수동으로 조절하여 사용해 주세요. 필터의 오염 상태를 확인해 주세요. 프리필터에 먼지가 많이 쌓여 막혀있다면 공기 순환이 원활하지 못해 작동시 소리가 크게 날 수 있습니다. 주기적으로 프리필터의 먼지를 청소해 주세요. 필터의 포장 비닐이 제거되었는지 확인해 주세요. 새제품 또는 필터 교체시 포장 비닐을 제거하지 않고 장착한 경우 작동 소음이 크게 발생할 수 있으므로 필터 상태를 재 확인 해주세요. 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,[1 공기청정기 팬 작동 소음이 커요] https://static.service.skmagic.com/editor/faq/ckimg/21c2f0321f8c4cfb9053d6c0ac9e127f.png
공기청정기,교체 또는 청소가 필요한 필터는 무엇인가요,교체가 필요한 공기청정기 필터는 별도로 구매하여 자가적으로 교체가 가능합니다. 반영구 필터는 사용 상태에 따라 진공청소기나 물로 먼지를 제거하여 사용해 주세요. 반영구 필터로는 극세사 프리필터와 가습필터가 있습니다. 반영구 필터라도 필터가 훼손된 경우 효율적인 공기청정을 위하여 새필터를 구매하여 교체해 주세요. 교체용 필터는 교체주기에 맞춰 새 필터로 교체해 주세요. 교체용 필터로는 미드필터 탈취필터 헤파필터 U필터 등이 있습니다. 필터교체가 이루어지지 않으면 필터의 색상이 변하고 기공이 먼지로 막혀 공기가 통과하지 못하여 바람이 약해지거나 나오지 않을 수 있습니다. 새 필터로 교체시 필터 포장지는 꼭 제거 후 조립해 주세요. 필터의 종류를 확인해 주세요. 제품에 따라 적용되는 필터는 상이합니다. 모델에 따라 내용에 차이가 있을 수 있습니다. 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,[1 교체 또는 청소가 필요한 필터는 무엇인가요] https://static.service.skmagic.com/editor/faq/ckimg/c4d655ead4284d92a1af62d14da6302e.png
공기청정기,여름철(장마철) 공기청정기에서 냄새가 나요,여름철 작동 시 꿉꿉한 쾌쾌한 먼지 냄새가 난다면 확인해 주세요. 여름철(장마철) 공기청정기 사용시 또는 일시적 미사용 후 재사용 시 꿉꿉한(쾌쾌한) 냄새가 나요 청정기와 가습기를 함께 사용할 경우 필터가 습해져 쾌쾌한 냄새가 날 수 있듯이 여름/장마철 높은 습도로 인해 필터에서 꿉꿉한 냄새가 날 수 있습니다. 장마철 공기청정기를 사용하지 않은 상태로 일주일 이상 방치 시 해파필터 내부 미세먼지와 여름철(장마철) 높은 습도로 인해 쾌쾌한 냄새가 발생할 수 있습니다. [조치방법] 공기가 계속 순환할 수 있도록 취침모드 또는 약모드로 작동하면 냄새증상을 사전에 예방 할 수 있습니다. 일시적 미사용 후 재사용 시 냄새가 난다면 충분히 환기되는 곳에서 1~2일 강풍으로 작동 후 사용해 주세요. 프리필터는 깨끗이 물 청소 후 건조하고 나머지 필터는 햇볕에 하루 정도 건조 후 사용해 주세요 . 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,[1 여름철(장마철) 공기청정기에서 냄새가 나요] https://static.service.skmagic.com/editor/faq/ckimg/2221e936892548b9b1cd423d37efedce.png
공기청정기,공기오염도가 항상 나쁨이에요/먼지수치가 떨어지지 않아요,먼지센서를 청소해 주세요. 먼지센서를 주기적으로 청소하지 않으면 센서 성능이 저하되어 감도가 낮아지므로 주기적인 청소를 권장합니다. ①먼지센서 커버는 아랫부분에 손가락을 넣어 위로 올린 후 앞으로 당겨 분리해 주세요. ②물 묻힌 면봉으로 렌즈(먼지유입구먼지토출구)를 먼저 닦아준 뒤 마른 면봉으로 한번 더 닦아주세요. (아래 이미지 참고) ③먼지센서 청소가 끝난 후 역순으로 커버를 다시 조립한 뒤 사용해 주세요. 외부미세먼지 수치가 높은지 확인해 주세요. 외부 미세먼지 수치가 높다면 미세먼지는 눈에 보이지 않을 정도로 아주 작기 때문에 완전히 차단되지 않으며 창문의 미세한 틈과 현관문을 통해 유입될 수 있습니다. 하루이틀 정도 해당지역의 미세먼지 농도를 확인하여 대기질이 안정화 되면 센서상태를 다시 확인해 주세요. 가습기 사용여부를 확인해 주세요. 분무식 가습기에서 뿜어져 나오는 작은 물입자를 먼지로 인식하여 오염도 상태가 나쁨으로 지속될 수 있어 서로 다른 공간에서 사용하는 것을 권장합니다. 분무식 가습기를 동일 공간에서 사용한다면 3m이상 거리 유지가 필요합니다. 가습기 동시 사용시 가습기의 물입자가 청정기로 흡입되어 필터가 습해지면 필터에서 쾌쾌한 냄새가 발생할 수 있습니다. 공기청정기와 가습기를 24시간 동시 사용해도 필터 교체 주기는 단축되지 않습니다. 사용 환경 및 장소를 확인해 주세요. 거실에서 사용중이라면 작은방 또는 화장실 등의 장소로 옮겨 작동 시 20분 경과 후 '좋음'으로 변경된다면 정상입니다. 방향제 또는 디퓨저 사용 및 새가구 배치 도배 인테리어 공사 등 환경적인 부분도 센서에 영향을 줄 수 있습니다. 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,[1 공기오염도가 항상 나쁨이에요/먼지수치가 떨어지지 않아요] https://static.service.skmagic.com/editor/faq/ckimg/fe418d4b6cbd4c66bf8fb4667c74de93.png | [2 공기오염도가 항상 나쁨이에요/먼지수치가 떨어지지 않아요] https://static.service.skmagic.com/editor/faq/ckimg/df035e68ba114a42a72cd88d22c070e5.png | [3 공기오염도가 항상 나쁨이에요/먼지수치가 떨어지지 않아요] https://static.service.skmagic.com/editor/faq/ckimg/7f6efea595b84df6a24f2a00d07a8f48.png
