sub_category,title,text,table_markdown,images
식기세척기,"도어가 안열려요/도어가 안닫혀요 (DWA1675, DWA1676, DWA1677, DWA1678, DWA1811, DWA1812, DWA60R, DWA61R)","자동문열림이 작동된 상태에서 전원이 꺼지거나, 도어를 닫는 등 작동 과정에 오류가 발생한 경우에는 도어 초기화 작업이 필요합니다. ▣다음 내용을 확인해 주세요▣ ▶도어 초기화란? ※ 적용모델 - DWA1675, DWA1676, DWA1677, DWA1678, DWA1811, DWA1812, DWA60R, DWA61R •문열림 모터를 수동으로 작동시켜 정상적으로 돌아올 수 있도록 해주는 작업입니다. •도어가 열리거나 닫히지않거나, 한쪽이 걸려있거나, 자동문열림 기능이 작동하지 않는 경우 도어초기화가 필요합니다. •DWA19C,R 모델은 스마트케어 설정시 자동문열림이 작동하지 않습니다. 스마트케어 미설정시에도 자동문열림 작동이 되지않는다면 전원콘센트를 분리하고 30초 이후 재연결하여 확인해 주세요. ▶도어 초기화를 진행해 주세요. 1. 2020년 7월 15일 이후 생산 제품 ① 전원이 켜진 상태에서 [자동문열림/해제] 버튼을 '띵' 소리가 날때까지 5초 이상 눌러주세요. ② '띵' 소리가 나고 30초 후에 작동하여 확인해 주세요. 2. 2017년 8월 이후 생산 제품 ①전원 콘센트를 분리한 후 10초 후 재연결한 후 제품을 작동하여 도어가 닫히거나 열리는지 확인해 주세요. ②동일한 증상일 경우 전원이 켜진 상태에서 [자동문열림/해제]버튼을 '띵' 부저음이 발생할 때까지 5초 이상 눌러주세요. ③ '띵' 소리가 나고 30초 후에 작동하여 확인해 주세요. 3. 2017년 8월 이전 생산 제품 (모델별 구분필요) ※ 적용모델 - DWA1811, DWA1812 전원 OFF → 세척선택 3초간 누르기 → '띡' 부저음 발생 → 전원버튼 1초간 누르기 → 불림세척 1초간 누르기 → 자동문열림/해제 1초간 누르기 ※ 적용모델 - DWA1676, DWA1677, DWA1678 전원 OFF → 세척선택 3초간 누르기 → '띡' 부저음 발생 → 전원버튼 1초간 누르기 → 열탕소독 1초간 누르기 → 자동문열림/해제 1초간 누르기 ※ 적용모델 - DWA1675 전원 OFF → 세척선택 3초간 누르기 → '띡' 부저음 발생 → 전원버튼 1초간 누르기 → 간편세척 1초간 누르기 → 식기건조 1초간 누르기",,https://static.service.skmagic.com/editor/faq/ckimg/af8880b30e19431caf41e15412a2bd97.png|https://static.service.skmagic.com/editor/faq/ckimg/41a1cb7793c9489aa83ff41c1f5e9d92.png|https://static.service.skmagic.com/editor/faq/ckimg/d76d447e5ce940d0833a4a163b96f9bc.png
공통,"소모품, 부품 구매는 어떻게 하나요?","▶부품을 구매하려 하나요? • 필터, 호스, 소모품 등 구매가 가능하며 판매 품목은 제품마다 상이합니다. • [부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요. • 서비스센터 홈페이지에서 구매하시려는 경우 제품의 모델명 또는 카테고리 선택 후 부품 명칭을 검색하시면 더욱 빠르고 쉽게 구매하실 수 있습니다. • 고객상담센터에서 구매하시려는 경우 제품의 모델명 또는 부품 명칭을 말씀해주시면 더욱 빠르고 쉽게 구매하실 수 있습니다. • 일부 부품은 안전상의 이유로 판매가 불가할 수 있으며, 전문가의 점검 및 서비스가 필요할 수 있습니다.",,없음
식기세척기,식기세척기 이사를 하는데 이전설치는 어떻게 해야하나요,"제품 분리 또는 설치시 부속품 손상 및 누수 발생 위험 요소가 있어 서비스 접수를 권장합니다. ▶서비스 요청시 분리 비용과 재설치 비용은 각각 발생됩니다. • [이용 요금안내] 에서 비용 확인이 가능합니다. • 구독 제품을 일반구매제품으로 접수시 비용이 추가될 수 있습니다. ▶제품 이동서비스는 불가하므로, 분리된 제품과 부속품들을 빠짐없이 챙기신 후 설치하는 장소까지 옮겨주셔야 합니다. ▶분리와 재설치시 싱크장 공사가 필요하다면 별도로 가구 업체에 의뢰해 주셔야 합니다. ☞제품 분리 및 재설치 서비스 접수는 [분리/설치 예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
식기세척기,물이 고여 있어요/물이 새요,"식기세척기에서 누수가 발견되면 누수 위치와 주변 환경을 확인하여 주세요. ▣다음 내용을 확인해 주세요▣ ▶본체나 도어 틈새에서 물이 새어나오는 경우 확인해 주세요. •액체 세제(주방세제)를 사용하는 경우 거품이 과다 발생되어 도어 틈새로 세어나와 누수로 보일 수 있으므로 물기를 닦고 식기세척기 전용 세제 또는 가루 세제로 확인해 주세요. •도어가 열린 상태에서 도어와 본체 이음새 부분 또는 도어를 닫았을 때 도어와 닿는 본체 부분에 고무 패킹이 알맞게 끼워져 있는지 확인해 주세요. •간혹 싱크대에서 사용하던 물이 식기세척기 아래로 흘러 누수처럼 보이는 경우가 있습니다. 물기를 닦고 식기세척기 작동 시에 발생하는 물인지 확인이 필요합니다. •제품 작동중에만 본체 또는 도어 틈새로 누수가 발생되는 경우는 작동을 멈추고, 서비스접수를 진행해주세요. ▶급수 호스에서 물이 새어나오는 경우 확인해 주세요. •제품의 작동을 중지하고 전원을 끈 상태로 식기세척기로 연결된 급수호스선을 따라가 수도배관에 연결된 중간밸브를 잠근 상태로 서비스 접수를 진행해 주세요. ▶제품이 작동하지 않는 상태에서 누수되는 경우 확인해 주세요. •누수된 물을 닦아낸 후에도 지속적으로 물이 고이는지 확인해 주세요. •제품을 작동 하지 않아도 본체 또는 도어로 물이 지속하여 새어 나오는 경우는 중간밸브를 필히 잠그고, 서비스 접수를 진행해주세요. ▶중간밸브 설치 사례를 참고 해 주세요. •누수 피해를 예방하기 위해, 서비스매니저 방문시까지 중간밸브 잠김 상태를 꼭 유지해 주세요. •중간밸브를 잠근 후에도 지속적으로 누수가 발생하는 경우 식기세척기 호스의 문제가 아닐 수 있습니다. 원수도밸브를 잠근 후 누수 위치를 확인해 주세요. <설치환경에 따른 중간밸브 위치> ☞모델에 따라 내용에 차이가 있을 수 있습니다. ☞서비스 접수는 [서비스센터 홈페이지-방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/88d643fe59f342d6858c0bff1b17e275.png|https://static.service.skmagic.com/editor/faq/ckimg/7a6566a1257e4f4ebcc1810d85b8f98d.png
식기세척기,도어가 안열려요/도어가 안닫혀요 (12인용),"터치온 버튼으로 도어가 여닫히지 않는 경우 아래 내용을 확인해 주세요. ▶우측 상단에 터치 버튼을 눌러도 도어가 열리지 않나요? (터치온식기세척기) • 도어 잠금이 설정되어 제품이 동작중인 경우 버튼을 3초이상 누른 뒤 자물쇠 표시가 사라진 후 한번 더 버튼을 눌러야 문열림이 가능합니다. • 도어 잠금이 설정되어 있어도 미 작동중인 경우 버튼을 3초 이상 한번만 눌러도 문열림이 가능합니다. • 터치온 버튼으로 도어 열림이 되지 않는 경우 수동 레버로 도어를 연 후 다시 닫아 확인해 주세요. • 위 내용을 확인한 후에도 동일한 경우 전원 코드선을 분리한 뒤 30초 후 재연결하여 확인해 주세요. ▶그 외 12인용 식기세척기 도어가 닫히거나 열리지 않는 경우 확인해 주세요. • 상,하부 바구니를 제거한 상태로 도어가 여닫힌다면 바구니를 올바르게 재장착한 뒤 안쪽을 끝까지 밀어 장착한 뒤 확인해 주세요. • 도어 틈새에 젓가락 또는 이물질이 있는지 확인해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/7453d5cd56a44d2d8d24dfe8686e3b58.png
공통,"품질보증기간, 부품보유기간이 궁금해요","▶제품의 사용설명서, 간단설명서 뒷 부분에서 제품 보증서에서 품질보증기간, 부품보증기간을 확인해 주세요. • 상업용 제품아닌 일반 제품을 상업용으로 사용하는 경우 품질보증기간이 단축됩니다. • 품질보증기간내라도 안전점검을 요청하는경우 전문가의 점검 비용이 발생됩니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/079ca8eb2a424a4e9372d6c16f56336b.png
식기세척기,"[F3, F5] 표시가 떠요","[F3, F5] 문구는 제품 내부의 많은 거품으로 인해 발생되는 거품과다 에러 표시입니다. ▶식기세척기 전용 세제를 사용하였는지 확인해 주세요. • 가루, 고체로 된 전용세제가 아닌 액체로 된 일반주방세제 사용 시 거품 과다 발생의 원인이 되며 제품 고장 원인이 될수 있습니다. • 식기세척기 전용 세제를 사용하여도 세제량이 너무 많은 경우 거품이 과다 발생될수 있으니 세제량을 조절하여 사용해 주세요. ▶내부 거품이 과다 발생한 경우 거품 제거 청소를 해주세요. ①전원이 켜진 상태로 도어를 열고 눈에 보이는 거품을 걷어내 주세요. ②식기세척기 내부에 물을 붓고 일반코스로 작동시킨 뒤 30초 후 정지해 주세요. (부어둔 물이 배수되는도록 하는 과정입니다. 아래 이미지 참고) ③도어를 열고 내부 상태를 확인하여 거품이 제거될 때까지 여러번 반복하여 작동해 주세요. ▶내부에 거품이 없는 상태에서 [F3, F5]에러가 발생한 경우는 온도센서 및 히터의 문제로 서비스 점검이 필요합니다. • 전원 코드선을 분리한 뒤 30초 후 다시 연결하여 사용해 주세요. ※확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. ☞서비스 접수는 [A/S방문예약] 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/475ba6d553674ebabf7070695037dac9.png
식기세척기,배수가 안돼요,"▶작동에는 문제가 없는데 작동후에 거름망 부분에 물이 남아있나요? • 거름망을 통한 냄새 역류 및 벌레 유입을 방지하기 위해 잔수가 남아있으며 잔수의 양은 일정하지 않을 수 있습니다. • 제품 작동시 가장 먼저 잔수가 버려지고 새로운 물이 급수되어 세척되므로 안심하고 사용하셔도 됩니다. ▶[E3]가 발생하거나 배수가 되지 않나요? • 배수호스의 눌림이나 꺾인 부분은 없는지 확인해 주세요. • 겨울철엔 영하의 날씨로 잔수가 얼어있는 경우가 발생될 수 있습니다. 제품 내부에 약 70℃ 물을 12인용 기준 5ℓ 정도(6인용은 약 3ℓ) 부어준 후 도어를 닫고 녹을때까지 기다려 주세요. • 거름망이 음식물로 막혀 배수가 어려울수 있으므로 세척 전 그릇에 묻어있는 큰 이물질은 제거 후 식기를 넣고, 작동 후 거름망을 청소해 주세요. • 위 방법으로도 [E3]에러가 발생하는경우 전원코드선을 분리한 뒤 30초 후 재연결하여 확인해 주세요. ☞확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
식기세척기,자동문열림이 안돼요/자동문열림 설정 방법이 궁금해요,"▶자동 문열림 기능이 설정되어 있나요? • 표시창 또는 자동문열림 버튼에 램프가 점등되어있어야 자동문열림 기능이 켜진 상태입니다. • 자동문열림 기능이 꺼진 경우 자동문열림 기능을 켜주시고, 작동도중에는 자동문열림 설정을 변경할 수 없습니다. • 자동문열림 설정이 되지않거나 설정 후에도 작동되지 않는 경우 전원코드선을 분리한 뒤 30초 후 재연결하여 확인해 주세요. ▶자동문열림 설정 방법을 확인해 주세요. • 6인용 식기세척기의 경우 [자동문열림/해제] 버튼을 누르면 자동문열림 기능이 설정/해제가 됩니다. (단, DWA19C,R 제품은 해제 불가) • 12인용 식기세척기의 경우 [자동문열림] 버튼 1회 터치시마다 자동문열림 기능이 설정/해제가 됩니다. ▶DWA19ROP, DWA19C0P, DWA19C1P 모델 자동문열림이 되지 않나요? • [스마트케어]기능이 설정된 상태라면, 해당 기능은 사용자가 수동으로 전원을 끄기 전까지 식기 보관 기능이 작동되어 자동으로 문이 열리지 않습니다. • 일정 시간만 식기 보관 케어 후 자동 문열림으로 종료를 원하시는 경우 [스마트케어] 기능 대신 [24시간] 또는 [48시간] 케어 기능으로 사용해 주세요. ▶자동문열림 설정이 되지않거나 설정후에도 작동되지 않나요? • 6인용 제품은 [식기세척기] 도어가 안열려요/도어가 안닫혀요 바로가기 • 12인용 제품은 [식기세척기] 도어가 안열려요/도어가 안닫혀요 바로가기 ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/a7666a199e6840e281b288c7e31b61ea.png
식기세척기,전원이 안들어와요/작동 중 전원이 꺼져요/차단기가 내려가요,"▶제품의 전원코드선이 연결된 콘센트를 확인해 주세요. • 제품의 전원코드선이 콘센트에 정상적으로 잘 연결되어 있는지 확인해 주세요. 전원코드선이 헐렁거리는 경우 단단하게 연결해 주세요. • 빌트인으로 설치되어있는 경우 좌, 우 싱크장을 열어 콘센트 위치를 확인해 주세요. 확인이 어렵다면 전문가의 점검이 필요합니다. • 전원코드선에 물기가 묻어있는 경우 물기를 닦은 후 콘센트에 연결해 주세요. • 제품의 전원코드선이 콘센트에 연결되어 있다면 해당 콘센트에 드라이기 등 소형 전기제품를 연결하여 콘센트의 전원공급 상태가 정상인지 확인해 주세요. • 콘센트에 여러 제품을 연결하여 사용시 전력 과부하로 인해 누전차단기가 내려가거나 작동 중 전원이 꺼질 수 있으므로 제품을 단독으로 연결하여 사용해 주세요. • 대기전력 차단 콘센트에 연결하여 사용하는 경우 콘센트 상태를 [상시]로 설정하시거나 일반적인 콘센트에 연결하여 사용해 주세요. ▶설치된 장소에 누전차단기를 확인해 주세요. • 제품이 설치된 장소에 누전차단기(두꺼비집)가 내려가 있는건 아닌지 확인해 주세요. 누전차단기가 내려가 있다면 다시 원상복구하여 사용해 주세요. ▶멀티콘센트로 연결하여 사용하는 경우 멀티콘센트를 확인해 주세요. • 멀티콘센트의 노후화로 작동이 안될 수 있으니 새 멀티콘센트로 교체한 후 확인해 주세요. • ON/OFF스위치가 없는 정격용량 250V, 16A 이상의 멀티콘센트를 사용해 주세요. • 벽면콘센트와 멀티콘센트에 여러 제품을 연결하여 사용시 전력 과부하로 인해 누전차단기가 내려가거나 작동 중 전원이 꺼질 수 있으므로 제품을 단독으로 연결하여 사용해 주세요. ☞서비스 접수는 [A/S방문예약] 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/bdb89fd9cd2642b48bfc40ba7c75c546.png|https://static.service.skmagic.com/editor/faq/ckimg/60e073c1d8444245b07dee05634e80d0.png
