sub_category,title,text,table_markdown,images
요금납부,결제방법을 변경하고 싶어요.,"▶ [서비스센터 홈페이지-결제정보변경] 을 통해 계약자 명의 카드로 변경 가능합니다. •계좌등록, 직계가족 명의 결제정보는 서비스센터 홈페이지를 통해 처리가 불가합니다. ☞계좌등록, 직계가족 명의 결제정보로 변경을 원하실 경우[고객상담센터☎1600-1661]로 연락 부탁드립니다.",,없음
요금납부,구독료를 매직몰 포인트로 납부할 수 있나요?,"▶매직몰 사이트에서 사용중인 구독제품 구독료를 매직몰 포인트로 납부 신청할 수 있습니다. (개인/개인사업자 회원 한정, 법인회원 신청 불가) • 신청방법 : 마이페이지 - MY혜택 - 구독료 포인트 납부 • 신청 및 취소기간 : 매월 5일 ~ 말일(예시 : 1월 5일부터 31일까지 다음달 회차부터 최대 4개월까지 구독료 포인트 납부 신청 및 취소 가능합니다.) ▶ 기타유의사항 • 포인트 납부 신청은 매월 말일까지 홈페이지를 통해 신청 및 취소가 가능합니다. • 포인트 납부 신청 내역 취소는 청구일이 가장 많이 남은 회차부터 취소 신청 가능합니다. • 구독료 미납/연체 및 명의변경시에는 포인트로 구독료를 납부하실 수 없습니다. • 포인트 납부는 수납 예정금액 전액 납부만 가능합니다. (부분 납부 불가) • 포인트는 1P 당 1원으로 책정되며, 포인트 정책은 변경 될 수 있습니다. • T멤버십 할인 등 중복 할인이 적용된 계약에 대해서는 적용이 불가합니다. • 납부완료 이후에는 납부수단 변경 및 포인트 반환이 되지 않습니다. • 포인트납부 완료여부는 마이페이지에서 확인 가능하며, 알림톡으로 안내드리고 있습니다. ☞구독료 포인트 납부 신청하기(매직몰 링크 )",,없음
요금납부,자동이체 해지하고 싶어요.,"▶자동이체 해지는 불가하며, 다른 납부방법으로 변경만 가능합니다. •결제정보변경을 원하실 경우, [서비스센터 홈페이지-결제정보변경] 를 통해 계약자 명의 카드로 변경하실 수 있습니다. ☞ CMS자동이체 계좌 등록 또는 직계가족 명의로 결제정보변경을 원하실 경우[고객상담센터☎1600-1661]로 연락 부탁드립니다.",,없음
요금납부,미납시 연체이자가 발생하나요?,"▶현재는 미납 시 연체이자가 부과되지 않습니다. •단, 월 구독료 3회 이상 연체시 정기점검을 포함한 제반 관리 서비스가 중지되며, 고객님의 연체 정보를 신용정보업체에 등록할 수있습니다. ☞ 미납내역서 발급이 필요하신 경우 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
요금납부,이번달 세금계산서가 발행되지 않았어요. 이유를 알 수 있나요?,"▶구독료를 카드로 납부하고 계십니까? • 구독료를 카드로 납부하실 경우 세금계산서가 발행되지 않습니다. • 카드매출전표가 필요하실 경우 [납입내역조회] 를 이용하여 주시기 바랍니다. ▶구독료 면제 프로모션을 적용 받고 계십니까? • 학교할인(1월, 8월) 또는 6개월 면제 프로모션 등 구독료 면제 해당 월에는 세금계산서와 지로가 발행되지 않습니다. ▶구독료를 선납하셨습니까? • 선납 후 선납금액에 대한 세금계산서를 발행받으셨다면, 세금계산서 미발행 상태로 변경되기 때문에 발행되지 않습니다. ▶세금계산서 발행일자를 변경하셨습니까? • 고객상담센터로 별도 발행 일자를 요청하셨을 경우, 요청일에 맞춰 발행됩니다. 요청하신 날짜에 수신 여부를 재확인해주시기 바랍니다. ☞자세한 문의는 [고객상담센터☎1600-1661] 또는 [상담예약] 으로 문의 부탁드립니다.",,없음
요금납부,매월 구독료 청구서를 받아볼 수는 없나요?,▶별도의 청구서는 발행되지 않습니다. • 수납 내역 확인이 필요하신 경우 [필요서류다운로드] 에서 수납내역서 및 관련 서류 확인이 가능합니다.,,없음
요금납부,구독료 현금영수증 발행이 가능한가요?,"▶결제정보를 계좌로 등록하여 납부하셨을 경우, 등록되어 있는 계약자 휴대폰번호로 현금영수증이 발행됩니다. • 발행된 현금영수증은 매달 국세청에서 확인이 가능합니다. (단, 카드결제고객/개인사업자/법인 사업자 제외) ☞계약자 휴대폰 번호는 [서비스센터 홈페이지-회원정보수정] 를 통해 변경 가능합니다. ☞ 발행된 현금영수증의 수정이 필요할 경우 [고객상담센터 ☎1600-1661]로 문의 부탁드립니다.",,없음
요금납부,해약하면서 납부한 금액이랑 세금계산서 발행 금액이 왜 다른 건가요?,"▶과세법상 위약금은 세금계산서 발행 항목에 포함되지 않습니다. • 위약금을 제외한 설치비, 등록비, 철거비, 일수금 항목에 대해서만 세금계산서가 발행됩니다. ▶발행은 언제되나요? • 해약 확정 후 2-3일 이내 자동 발급됩니다.",,없음
요금납부,구독료가 이중출금 됐어요. 자동으로 환불 되나요?,"▶구독료가 이중출금 되었다면, 다음달 구독료로 자동 수납 반영됩니다. ☞환불 필요 시 [고객상담센터☎1600-1661] 또는 [상담예약] 으로 문의 부탁드립니다.",,없음
요금납부,계약자가 아닌 다른 사람이 구독료를 대신 납부할 수 있나요?,"▶계약자의 정보확인이 가능하다면, 타인도 구독료 납부 가능합니다. • 납부자 본인이 직접 연락주셔야 가능하며, 구독 계약자의 정보확인이 불가한 경우 납부가 불가합니다. • 타인 명의 결제 수단으로 일회성 납부만 가능하며, 자동이체 등록은 불가합니다. • 자동이체 등록 시에는 계약자의 직계가족(부모, 배우자, 성인자녀, 조부모, 성인손주 해당/형제, 자매 미해당)에 한해 등록 가능합니다. ☞타인 명의 납부를 원하실 경우[고객상담센터☎1600-1661] 또는 [상담예약] 으로 문의 부탁드립니다.",,없음
