sub_category,title,text,table_markdown,images
공통,"소모품, 부품 구매는 어떻게 하나요?","▶부품을 구매하려 하나요? • 필터, 호스, 소모품 등 구매가 가능하며 판매 품목은 제품마다 상이합니다. • [부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요. • 서비스센터 홈페이지에서 구매하시려는 경우 제품의 모델명 또는 카테고리 선택 후 부품 명칭을 검색하시면 더욱 빠르고 쉽게 구매하실 수 있습니다. • 고객상담센터에서 구매하시려는 경우 제품의 모델명 또는 부품 명칭을 말씀해주시면 더욱 빠르고 쉽게 구매하실 수 있습니다. • 일부 부품은 안전상의 이유로 판매가 불가할 수 있으며, 전문가의 점검 및 서비스가 필요할 수 있습니다.",,없음
공통,"품질보증기간, 부품보유기간이 궁금해요","▶제품의 사용설명서, 간단설명서 뒷 부분에서 제품 보증서에서 품질보증기간, 부품보증기간을 확인해 주세요. • 상업용 제품아닌 일반 제품을 상업용으로 사용하는 경우 품질보증기간이 단축됩니다. • 품질보증기간내라도 안전점검을 요청하는경우 전문가의 점검 비용이 발생됩니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/079ca8eb2a424a4e9372d6c16f56336b.png
의류건조기,건조가 잘 안되고 덜 마른 옷이 있어요,"▶세탁물의 양과 탈수상태를 확인해 주세요. • 건조하는 세탁물의 양은 최대용량의 50~60% 정도가 적당하며, 1kg 미만 소량의 세탁물을 건조시 습도센서에 감지가 되지 않을 수 있으므로 [시간건조]코스를 이용해주시면 효율적입니다. ※꼭 세탁기에서 탈수된 세탁물을 건조해 주셔야합니다. ▶세탁물의 재질에 따른 적합한 건조 코스를 작동했는지 확인해 주세요. • 다양한 재질의 세탁물을 혼합하여 건조시, 세탁물마다 건조되는 시간이 다르고 얇은 재질의 세탁물이 먼저 건조가되어 센서에 감지될 경우 건조시간이 단축되면서 작동이 빠르게 종료될 수 있습니다. • 세탁물의 재질 구분이 어렵다면 세탁물에 따라 건조시간이 변경되는 [강력, 표준]코스가 아닌 [시간건조]코스로 작동해 주세요. ▶보푸라기 필터 및 열교환기 필터 청소를 해주세요. • 필터가 먼지나 이물질로 막혀있다면 열기 순환이 원활하지 못해 건조 성능에 영향을 미칩니다. • 보푸라기 필터는 매회 작동시마다, 열교환기 필터는 3회 사용시마다, 열교환기는 3개월마다 주기적으로 청소를 진행해 주세요. ※ 필터 청소방법 바로가기 [보푸라기 필터 청소는 어떻게 해야하나요 (7KG 건조기)] [보푸라기 필터 청소는 어떻게 해야하나요 (10KG 건조기)] ▶건조기가 설치된 장소의 온도를 확인해 주세요. (적용모델 WDRHM10) • 겨울철 제품 주변 온도가 낮거나, 장마철 제품 주변 습도가 높을 경우 등 건조기 내부 온도 상승에 시간이 많이 소요되면 건조시간이 증가될 수 있습니다. • 설치 권장온도인 5℃~35℃ 범위에서 최적의 건조성능으로 작동되며, 이 범위를 벗어난 온도에서는 건조시간이 늘어나거나 건조성능이 저하될 수 있습니다. • 세탁기에서 탈수정도를 높여 탈수를 한번 더 진행하여 건조하거나, [시간건조]코스를 이용하여 작동 완료 후 세탁물의 건조정도에 따라 시간을 추가하여 다시 작동해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
의류건조기,건조기가 작동은 되는데 열기가 없어요,"건조기의 과열 방지 안전장치가 작동된 경우 히터 전원이 차단되어 열기가 발생하지 않습니다. ▶ 과열 방지 안전장치가 작동되는 원인입니다. • 보푸라기 필터가 먼지로 막혀있을 수 있습니다. 필터를 청소해 주세요. • 건조기 배기구가 막혀있을 수 있습니다. 배기구 주변을 정리해주세요. • 세탁실이나 베란다등 제품이 있는곳에 환기가 되지 않을 수 있습니다. 창문을 열어 환기해주세요. • 온도 제어장치의 이상으로 발생할 수 있습니다. 서비스 점검이 필요합니다. ▶ 과열 방지 안전장치 해제 방법입니다. • 과열 방지 안전장치 적용모델 : WDRGA07, WDRMD07 • 과열 방지 안전장치가 작동된 경우 드럼 내부에 열기가 전혀 발생하지 않습니다. • 약 30분 후 건조기 후면의 [리셋]버튼을 눌러 과열 방지 안전장치를 해제하여 다시 작동해 주세요. ※확인 후 동일증상 발생시 서비스 점검이 필요합니다. 또한, 지속적인 과열 방지 안전장치가 작동하는 경우에도 서비스 점검이 필요합니다. ☞서비스 접수는 [방문예약] 상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/44ad05199919467ca20bbe69954d5950.png
의류건조기,작동시 드럼(내부 통)이 회전되지 않아요,▶작동 전 보푸라기 필터가 장착되어 있는지 확인해 주세요. • 보푸라기 필터를 장착하지 않고 작동 할 경우 세탁물을 넣고 꺼낼때나 제품 작동 시 필터 투입구 안으로 가볍고 작은 세탁물이 빨려 들어갈 수 있습니다. • 세탁물이 내부 팬에 걸려 드럼이 회전하지 못하면 소음이 심하게 발생되며 제품 고장의 원인이 될 수 있습니다. • 필터 투입구에 걸린 세탁물 제거가 필요할 경우 유상 서비스 점검이 필요합니다. ▶세탁물의 양을 확인해 주세요. • 많은 양의 세탁물을 드럼에 가득채워 작동 할 경우 드럼이 정상적으로 회전되지 않을 수 있습니다. ▶전원 코드선을 다시 연결해 주세요. •전원 코드선을 분리한 뒤 30초 후 다시 연결하여 확인해 주세요. ☞확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/2e28ca9a0dc4436c8a775e6a9c0bca18.png
의류건조기,건조시간이 오래 걸려요,"▶내부 보푸라기 필터 청소를 해주세요. • 매회 작동 종료 후 보푸라기 필터는 분리하여 청소를 진행해 주세요. ※필터 청소방법 바로가기 [보푸라기 필터 청소는 어떻게 해야하나요 (7KG 건조기)] [보푸라기 필터 청소는 어떻게 해야하나요 (10KG 건조기)] ▶열교환기 필터 및 열교환기 청소를 해주세요. (히트펌프식 건조기 해당) • 열교환기 필터는 3회 작동 후 청소해 주시고, 열교환기는 3개월 사용 후 청소해 주세요. • 청소 주기는 사용 횟수 및 사용 환경에 따라 차이가 있으므로, 건조가 약해지고 건조시간이 증가되면 청소해 주세요. ▶배기주름관과 수냉식키트를 청소해 주세요. (열풍배기식 건조기 해당) • 수냉식키트는 매회 작동 후 물을 비워 청소해주시고, 사용시 새로 물을 담아서 사용해 주세요. • 배기주름관을 제품에서 분리하여 쌓여있는 먼지 및 이물질을 청소해 주세요. ▶습도센서를 청소해 주세요. • 센서 표면에 이물질이 묻어있으면 세탁물의 정상적인 습도감지가 어려울 수 있습니다. 주기적으로 습도센서를 청소해 주세요. ※습도센서 청소방법 바로가기 [습도감지센서도 청소를 해야하나요] ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
의류건조기,건조기 작동시 소음이 나요,"▶ 웅~, 윙~ 소음이 나요 • 콤프레샤가 가동되면서 소음이 발생합니다. • 냉매 안정화가 안된 상태에서 운전시 냉매 순환 소음이 발생합니다. • 렉을 이용하여 설치 한 경우 배수호스 연결 시 콤프레셔 가동음이 더 커질 수 있습니다. ▶ 달그락 소음이 나요 • 지퍼, 단추 등 단단한 물체가 드럼 내부에서 부딪히면서 소음이 발생합니다. 지퍼, 단추는 잠근 후 뒤집에서 건조해 주세요. • 세탁물 주머니에 들어있는 머리핀, 동전, 열쇠등 소지품에 의해서도 소음이 발생할 수 있으므로 작동 전 세탁물을 확인해 주세요. ▶ 덜~덜~ 떨리는 진동소음이 나요 • 제품의 수평이 맞지 않는 경우 제품이 흔들리면서 소음이 발생합니다. ※평평한곳에 설치되어있는 확인 후, 제품 밑면의 수평 조정 다리와 바닥면과의 틈새를 확인 후 스패너를 사용하여 수평을 맞춰주세요. ※렉을 이용하여 설치 한 경우 렉의 수평과 제품의 수평을 확인해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/3eef662a3bf14509a298e58d1456e5d4.png
의류건조기,작동 중 갑자기 동작이 멈췄어요,"▶ 필터청소 및 물통의 물을 비워주세요. • 필터에 먼지가 많이 쌓여있으면 공기순환이 원활하지 않고 작동 중 동작이 멈출수 있으니 작동 전 필터를 확인해 주세요. • 물통의 물이 가득 차거나, 배수호스 연결 사용시 호스의 꺾임으로 원활한 배수가 되지 않을 경우 만수표시와 작동이 정지되므로 작동 전 물통 또는 배수호스를 확인해 주세요. (WDRHM10 모델에 한함) ▶ 에러가 발생하는지 확인해 주세요. • 에러표시 확인 후 그에 맞는 자가조치 또는 서비스점검이 필요합니다. ▶ 에러표시 없이 작동 중 전원이 꺼진다면 전원콘센트 및 멀티콘센트 사양을 확인해 주세요. • 정격용량이 250V, 16A 이상인 멀티콘센트인지, 단독으로 의류건조기 제품만 연결하여 사용중인지 확인해 주세요. • 제품의 전원코드선을 다른 콘센트에 바꾸어 연결한 뒤 확인해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
의류건조기,"E50, E64 표시가 떠요. (WDRHM10)","▶[E50], [E64] 에러 (WDRHM10 모델에 해당) • 모터 작동 이상으로 발생하는 표시입니다. 전원 코드선을 분리한 뒤 30초 후 다시 연결하여 확인해 주세요. ☞확인 후에도 동일 증상이라면 서비스 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
의류건조기,습도감지센서도 청소를 해야하나요,"▶ 습도감지센서는 세탁물의 건조된 정도에 따라 건조 시간을 조절합니다. • 센서 표면에 이물질이 묻어 있으면, 정상적인 습도감지가 어려우므로 적절한 건조를 위해 주기적으로 청소를 진행해 주세요. ▶ 습도감지센서 청소 방법입니다. • 젖은 부드러운 수건으로 습도센서 표면에 묻어있는 이물질을 제거한 후 마른 수건으로 물기를 닦아주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/0f870ae0fd3d4529b6e7d64fb550dc1e.png
