sub_category,title,text,table_markdown,images
공통,"소모품, 부품 구매는 어떻게 하나요?","▶부품을 구매하려 하나요? • 필터, 호스, 소모품 등 구매가 가능하며 판매 품목은 제품마다 상이합니다. • [부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요. • 서비스센터 홈페이지에서 구매하시려는 경우 제품의 모델명 또는 카테고리 선택 후 부품 명칭을 검색하시면 더욱 빠르고 쉽게 구매하실 수 있습니다. • 고객상담센터에서 구매하시려는 경우 제품의 모델명 또는 부품 명칭을 말씀해주시면 더욱 빠르고 쉽게 구매하실 수 있습니다. • 일부 부품은 안전상의 이유로 판매가 불가할 수 있으며, 전문가의 점검 및 서비스가 필요할 수 있습니다.",,없음
공통,"품질보증기간, 부품보유기간이 궁금해요","▶제품의 사용설명서, 간단설명서 뒷 부분에서 제품 보증서에서 품질보증기간, 부품보증기간을 확인해 주세요. • 상업용 제품아닌 일반 제품을 상업용으로 사용하는 경우 품질보증기간이 단축됩니다. • 품질보증기간내라도 안전점검을 요청하는경우 전문가의 점검 비용이 발생됩니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/079ca8eb2a424a4e9372d6c16f56336b.png
청소기,"물걸레청소기 충전을 해도 작동시간이 짧아요, 충전이 안돼요. (VCLW10, VCLWA10)","▶물걸레청소기 완전 충전시간은 약 3시간이며, 완충된 기준 사용시간은 약 30분입니다. • 적용모델 : VCLW10, VCLWA10 • 주위 온도나 배터리 잔량 등에 따라 충전 시간은 상이할 수 있습니다. • 실내바닥면 및 청소 환경에 따라 사용 시간은 상이할 수 있습니다. • 배터리 잔량이 1단인 상태에서 완충시 더욱 오래 사용하실 수 있습니다. ▶사용시간이 현저히 짧아졌다면 확인해 주세요. • 무선청소기 배터리는 사용량(충전횟수)이 증가함에 따라 충전시간이 짧아지며, 완충을 한 이후에도 작동 시간이 현저히 빨리 줄어들었다면 배터리 수명이 다 된 경우로 배터리 교체를 해주셔야 합니다. ☞확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
청소기,전원이 안들어와요/작동 중 전원이 꺼져요,"제품의 전원이 전혀 들어오지 않거나 사용중 갑자기 전원이 꺼진 경우 확인해 주세요. ▶일반 무선 청소기의 전원이 들어오지 않는 경우 확인해 주세요. • 청소기의 충전 상태 확인이 필요합니다. 충전용 어댑터를 본체와 연결 후 어댑터 또는 본체의 배터리 표시 램프로 배터리 잔량을 확인해 주세요. • 충전용 어댑터와 본체 연결 후 어댑터 또는 본체의 배터리 표시 램프가 점등되지 않는다면 어댑터의 불량일 수 있으므로 어댑터를 교체 후 확인해 주세요. • 새제품의 구성품으로 포함된 정식 충전용 어댑터만 사용해 주세요. 분실 및 파손된 경우 구매가 가능합니다. ▶물걸레 무선 청소기의 전원이 들어오지 않는 경우 확인해 주세요. • 청소기의 충전 상태 확인이 필요합니다. 충전용 어댑터와 본체 연결 후 어댑터의 배터리 표시 램프로 배터리 잔량을 확인해 주세요. • 충전용 어댑터와 본체 연결 후 어댑터 또는 본체의 배터리 표시 램프가 점등되지 않는다면 어댑터의 불량일 수 있으므로 어댑터를 교체 후 확인해 주세요. • 새제품의 구성품으로 포함된 정식 충전용 어댑터만 사용해 주세요. 분실 및 파손된 경우 구매가 가능합니다. • 4시간 이상 충전해도 어댑터의 배터리 표시 램프가 녹색으로 변하지 않는 경우 본체의 배터리 교체가 필요합니다. ※물걸레 청소기 배터리 교체 방법이 궁금하다면 [물걸레청소기 충전 후에도 배터리 상태 램프가 녹색불로 안바뀌어요 (VCLW10, VCLWA10)] 바로가기 ▶유선 청소기의 전원이 들어오지 않는 경우 확인해 주세요. • 제품의 전원코드선이 콘센트에 정상적으로 잘 연결되어 있는지 확인해 주세요. • 제품의 전원코드선이 콘센트에 잘 연결되어 있으나 청소기 전원이 켜지지 않는 경우 다른 콘센트에 연결하여 확인해 주세요. • 멀티콘센트의 노후화로 작동이 안될 수 있으니 멀티콘센트를 교체한 후 확인해 주세요. ※확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. ☞서비스 접수는 [A/S방문예약] 부품 구매는 [부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/923e84cd4d4f4cd198cbc1f6265ef1cd.png
청소기,"물걸레청소기 충전 후에도 배터리 상태 램프가 녹색불로 안바뀌어요 (VCLW10, VCLWA10)",▶4시간 이상 충전해도 배터리 상태 램프가 녹색으로 바뀌지않나요? • 배터리 수명이 다한 경우 발생하는 증상으로 배터리 교체가 필요합니다. ▶배터리를 교체해야 하나요? • 서비스 접수 또는 자가 교체 방법이 있습니다. • 직접 교체를 희망하시는 경우 배터리 구매는 [고객상담센터 ☎1600-1661]를 이용해 주세요. • 배터리 자가 교체 후 제품 성능에 이상이 발생하는 경우 서비스 비용은 유상입니다. ▶배터리 자가 교체 방법을 확인해 주세요. ①4mm 드라이버를 이용하여 배터리 커버의 나사 4개를 분리해 주세요. ②배터리를 꺼낸 뒤 연결된 빨간색 단자와 분리시켜 주세요. ③분리된 빨간색 단자에 새 배터리를 연결한 뒤 배터리와 단자를 제자리에 넣고 배터리 커버의 나사 4개를 조립해 주세요. ☞서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/05be7a88c49142d2b8ddfacdcd733b0d.png|https://static.service.skmagic.com/editor/faq/ckimg/e3eff56229da4518a8ff61c5acc45d0b.png|https://static.service.skmagic.com/editor/faq/ckimg/f3f1800266c5495fb8d2cbbfc665a739.png
청소기,"물걸레청소기 작동시 회전이 되지 않아요. (VCLW10, VCLWA10)",▣다음 내용을 확인해 주세요▣ ▶걸레가 회전판 중심에 정확하게 부착되었는지 확인해 주세요. •제품의 회전판과 걸레의 중심이 맞도록 부착한 뒤 작동해 주세요. ☞확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [서비스센터 홈페이지-방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/c5f3992d2e4c44f09d303b8e46b10bbe.png
청소기,핸들부분이 파손됐어요/핸들의 ON/OFF 스위치가 파손됐어요,"청소기 핸들부분은 모델에 따라 부속품을 구매 하여 자가교체 하거나 전문가의 서비스 점검이 필요합니다. ▣다음 내용을 체크해 주세요▣ ▶핸들 부속품 구매 가능 모델 •VCL611/621/631, VCLDA6, VCL612/613/615/616, VCLD100/200, VCLDA10 ☞부품 구매는 [서비스센터 홈페이지-부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요 •무선 물걸레청소기(VCLW10, VCLWA10)의 ON/OFF 스위치가 있는 핸들은 내부에 작동선이 연결되어 자가적으로 분리, 조립이 불가합니다. ☞서비스 접수는 [서비스센터 홈페이지-방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/838b83b7e112452c969428338701a1e3.png|https://static.service.skmagic.com/editor/faq/ckimg/93430d399566400bb89b918c5c4884ef.png
청소기,핸들(손잡이) 자가교체방법이 궁금해요,"청소기 핸들부분은 모델에 따라 부속품을 구매한 후 자가교체를 진행할 수 있습니다. ▣다음 내용을 체크해 주세요▣ ▶핸들의 버튼을 누르고 몸쪽으로 당겨 분리한 후 역순으로 조립하여 사용해 주세요. •적용모델 : VCL611/621/631, VCLDA6, VCL612/613/615/616, VCLD100/200, VCLDA10 ☞부품 구매는 [서비스센터 홈페이지-부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/731381070ea94159a1bf06497bcdda35.png
청소기,본체 및 배터리케이스 외관 커버가 파손됐어요,제품 본체 및 외관 커버의 파손은 서비스점검이 필요합니다. ▣다음 내용을 확인해 주세요▣ [무선 물걸레 청소기 이미지] ☞서비스 접수는 [서비스센터 홈페이지-방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/a62c4910bffe4f5587bddd75f892f728.png
청소기,청소기 흡입이 약해요,"▣다음 내용을 체크해 주세요▣ ▶먼지통 및 필터를 청소해 주세요. •먼지통과 필터에 먼지가 많이 쌓여있으면 흡입력이 약해집니다. 제품에서 먼지통과 필터를 분리하여 청소를 해주세요. ▶바닥브러쉬 및 호스에 이물질이 막혀있는지 확인해 주세요. •브러쉬 및 호스 흡입구에 이물질이 막혀있으면 흡입이 정상적으로 되지 않아 흡입력이 약해집니다. 브러쉬와 호스를 분리하여 청소를 해주세요. <무선 진공 청소기 바닥브러쉬 청소 방법> *모델에 따라 청소방법은 상이합니다* ①동전 또는 일자드라이버를 이용하여 스토퍼 나사를 자물쇠 열림 방향으로 돌린 후 스토퍼를 분리해 주세요. ②회전브러쉬를 분리하여 먼지나 머리카락을 제거 후 청소해 주세요. ③청소한 회전브러쉬는 왼쪽 홈에 먼저 결합한 후 오른쪽 홈에 조립해 주시고, 스토퍼를 장착한 후 동전 또는 일자드라이버를 이용하여 자물쇠 닫힘 방향으로 돌려주세요. ▶충전상태를 확인해 주세요. •무선청소기의 경우 충전을 완전히 하지 않으면 흡입력이 약해질 수 있습니다. 완충 후 사용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/4fa64500e79b414e9ec2698984c6c77d.png|https://static.service.skmagic.com/editor/faq/ckimg/43800706c3334bbfb5c43da474902b16.png|https://static.service.skmagic.com/editor/faq/ckimg/65a2a76df88e442eb4769228725f579a.png
